"HolderAddress","Balance","PendingBalanceUpdate"
"0xcafaaa20af7c58080e6075f22b453969b7ed5de1","0.00210887359207914","No"
"0xca8da6ea3563244c079eb6a85680422f4442a95c","57526.4912035984","No"
"0x20cd51b97d135eee334a8f5169f45bbe7921670a","0.00970053416364692","No"
"0x9a87993bcf1a1a69017903128a21a508cdf7b008","41.540325","No"
"0xd64691f5027f8cb8031a2c032b6a2311f2fe7eeb","101","No"
"0xc67dcbc74271d3f04b054ddec05e9700a2214d11","0.00917829374037225","No"
"0x7bc17f42367cfbe17f9c51d96a4a90f152735420","0.009","No"
"0x8eac30c0a8a809ea30d6bbee1fbb5e61defa4c5f","138.444505","No"
"0x72ad9e5db7b33914c791bff1b4e0b968357a30d0","2309.27005417965","No"
"0x4583a9b2d9869035ed2bb36b4613b83383e183d2","0.000361598920283784","No"
"0x044756189b12539afd37347356c54cfccd657cfc","110.094338228389","No"
"0x9b545a2cc8890fad6f73e9f150483ebd1803c08d","477.699448046531","No"
"0x13ec93632843460a9f0e485df7cf0404437cc5be","481.43138395046","No"
"0x3914c6f9d223c6e603c635243e92159eb46849a4","470.640338191665","No"
"0xd88ffd4e072708c6bb14ff2ac6c8e4ebffc55238","9.915046","No"
"0xd4368356977fa4ecd0e112a04783b8ba1a297119","1.97579194603434","No"
"0xb5a2b60d2aea93a070b2ab32e4b9321e0360ec3b","0.00724261186506245","No"
"0x1a25831d8ece971ab43b4427177bde9cd9acd04a","0.002191","No"
"0x7aed278ec83c10f4faefe04393fad1f210bc94b6","48.3557936064975","No"
"0x192743499cc053765302d805285bf82674cac279","354600","No"
"0x936b63a011f9b7cc9c3470e408f8e62b9fdba841","0.63188602905821","No"
"0xb26fd4b2385f2b665c1d0c029b8524722cdd2c76","32.089586","No"
"0x34625c0670c6530616bc80006bcc7d838a906bef","2.96240881627542","No"
"0x4dcf5dde6eb674a8101302fa1548c5b345700a5e","0.00173412721978564","No"
"0x10125df957a7259b8ace0732317eeabeefdea3fe","50.0108159714148","No"
"0xdd7f11dcde011531bba97bd234c154c6600ba2c3","61","No"
"0x857533088052dcb061129dba2f913e0540d74cdc","9.52765565509E-07","No"
"0x121730785e3868380f50ad03a3754f3a2c5bcd3e","0.005549","No"
"0x40f55e136366c0e00e31e577152e10cf84a4952b","0.000295728334622285","No"
"0x86c19f7a0c942adc17aa5b17d41a51d0abeaa2b5","0.00722378811428388","No"
"0x713d6b776fed827cc65126c4ad4b4c58b02cf511","6.11123549262363","No"
"0x3efd3391a0601eaa093647f911c653d77c11e3fd","0.287673122782223","No"
"0xea2cfc3c6cc83aa9b0a20c3727d792b41cc668fa","1E-18","No"
"0x3e2178cf851a0e5cbf84c0ff53f820ad7ead703b","4.0292967608802","No"
"0x4ff11810463d9fbd721dd8b0f9e8dab7310a6a57","0.00202","No"
"0xc2d9c0e9509fc5c5f55655ff849c987341ec1be2","7.51531817008778","No"
"0xda7c6a244233f9a941bfd5cce453a4effba6e28e","1","No"
"0xbfe793082533e2b2af54e08cdb35f830310b3a08","0.001551","No"
"0xc7d630a892d506f18262a7eb86158b7998a24ed6","44.7021888429727","No"
"0xdde38d842edafd9c938b145281f6e0a19e7f339a","0.000463999999999999","No"
"0x45f27778edd351f033c0c509af0c6015060f0c2f","1.62114309669426","No"
"0x03324cfffabc10193de63186a374d7cfe932b162","0.00674571611348901","No"
"0x460b0ce79a4c9f3d5e467dd94a44b4852fa2361c","0.900349720198248","No"
"0xc43f914c4a29901301bb5a889391e2dfdbe948e7","0.064526","No"
"0x01af7e9b6985f6d3c2a1feb8ac46fb33c0612090","0.00996496985427119","No"
"0x59bca9fe56a9d754b6e745fadb27ced7e09e0d28","16.4242994315132","No"
"0x0044f70643f8b698fd4b95c6f0eb69c61b74c5f4","0.0504251718290211","No"
"0x0bebd0898fab4784ea207b3a33b3d167c70d8f75","21","No"
"0x7daa6d8542f6d4c2d2f69f2bb9b3d0b65dde084b","4.5386682506244E-05","No"
"0xca95a1b414d7a1b1c59afab0fa1f558e752226e7","1.89091616153E-07","No"
"0xac5cc4c239194b3f3d58e96b13c1de578090885d","0.00543135707022072","No"
"0xccc3ce05b1d1b4e4a72e2052b98b1de8e60593e8","21","No"
"0x3a25fdcb10117f981d638bb98ff0da95e20a44cc","30","No"
"0x64b68382eb57395dcedafcbc95a6d186aeaad6e7","2.76605923477777","No"
"0xb26186c698d77ee5eb60683345a87852356a844d","546","No"
"0x1d12d09793daf5eb834c8d29eb6a039c32b73813","0.00953977624034647","No"
"0xcdef3857aaf627394fcf0c40e9b2577e02494683","119.577886225622","No"
"0x26c9094534cbe89de334e4f52696fae1c26bf4ff","0.0408259135430471","No"
"0x3e64aadd9c6799bf641eb6ab659e44c387becec1","0.000158999999999999","No"
"0x13a4f78027605fa9c7f15296fdbc97240e8c7019","1","No"
"0x14435bb061475ff6da3f378bdd81b243ff5fcb15","9.99980329397E-07","No"
"0x16043ee91b0886add3250a232bdeec6974d2b3da","1.76380680751067","No"
"0x271e4dcdae14450d68cd605dc002605952350350","0.0277417134532126","No"
"0x039ec0b36450e9b2c5f59a3a6fe991469ac744f2","9.99999999999E-07","No"
"0x5fe9cfa5cfecdc333eb102d219b4e77eacde9828","0.00374034025496127","No"
"0x946b5a73b82253e919e11e7fd61a57b70b7f6d1b","20","No"
"0x86342ae15926b550e6392b0f9958b4a306227a70","739.533089281928","No"
"0x84eaf06a85f498d4192946880307f9271d59304d","0.003162","No"
"0xef4439f0fae7db0b5ce88c155fc6af50f1b38728","596.076398152924","No"
"0x44b22971cbe2f08dc4f361936d00dc8ea413914c","137.419661666415","No"
"0xb0449ec1a8a60f95322617d6ed52e1ba1a7beb49","0.00896956100227225","No"
"0x5d5fc5b584041594bbd289a68c84bc5f85ba6736","22.8346787117223","No"
"0xdbb4167c686fa2a0daaedab6b7cf95f807f6aaa5","142.525467113119","No"
"0xc1e4f72c11ca1e7783e5699d73ad627285c4c7c9","0.00106398386412517","No"
"0x97fc31117f7f252f99c696d4cd24efb91d30cac8","0.991381616800116","No"
"0xf75a7491e4dd6a03b83de96dc60832a758e36b69","218.099202194626","No"
"0xf1cf6b28a80cee714293f86dab3287d0d89bdbc4","0.00544992988765429","No"
"0xafd5f60aa8eb4f488eaa0ef98c1c5b0645d9a0a0","1","No"
"0x842d66396454aca3873dd8f435cea2f3cfcd9cb5","0.00150247685207863","No"
"0x7e040ff3082fb4f545e0f94c78c1b0615c072a01","2.35432230700921","No"
"0xdfe201cedc41f970d43f95674d6b4be02de784dd","203.016787872568","No"
"0x446b83091a2fff265018e001cbfd18ce5f5858ea","1019.65364146555","No"
"0xe59dac9ad4733d0d042f4e5220e462886e979e9c","0.00326342030349207","No"
"0x5984b37dc8f98f089f00ca24032c0536ce4a25cd","0.00995553145412908","No"
"0x48fe56b756ef2717d1db4050ef648ad4b72f55b9","0.00120389233946591","No"
"0xc57ea958e33dc87c7c7951774bab9221346ba26f","0.00980962830217779","No"
"0x5e83ac852d212af18b027ba84656602a6a752e24","9","No"
"0x9bc534fba8b23758d5971236e5c7c32693007106","1042.14878773855","No"
"0x92c2321bebe016356828f39c2afb56f7e5e9940d","0.00512548134022079","No"
"0x539aaccc3e9e1cb3e94c17f63aefabe58f6aa985","9.05048526896E-07","No"
"0x4d33d84f667f22644b09f501f09ccbd3e876c68e","0.2030282436831","No"
"0x4385ea82e381d1c61b414481b3cefc43af63217a","0.00348137993298405","No"
"0xa954f12eada4b6d506eacdd725999cfde85446dc","0.0091357145259358","No"
"0xe751970824f3bcbf97e611e351c1136776be1ce9","0.00423297465905386","No"
"0x403cab69f1457b00e08cf043fddaa07ddfd98613","0.00467310145104639","No"
"0xda87ddae5425bd4cfd63e4a3a6ba313108762b85","0.0579531315240119","No"
"0x565c6f7c4f459b54ef59f4e1e4a239eb9da1dd9f","0.0577031207355475","No"
"0x73314e3162a4c6ecf37d7cfa437e2c9c98dc3dd4","11.4474681933333","No"
"0x343e5ddcc07f9be5995578c52edfe25d3c60ebd1","679.023619","No"
"0x0d81fac7a231cdcf103b507890db3aa6266699b2","0.00168099157106561","No"
"0xbc65d4c8a841dfb701be13c4054b9521e5778342","0.00397035775602304","No"
"0x973be491406bdd307179d72d599c015d15e7d200","2940.97099658428","No"
"0x7f635413851bc57d7c5660fcfe68d67a68ec0a07","0.00149669158259348","No"
"0x5881e6cb1c3e8408b017abff67b918260854d958","5.83376499006E-07","No"
"0x143acd12245f74c75f5f431737ad56b9bbe70b68","479982.567657107","No"
"0x370aa841d2f15233b28796b84eced6240a9c479a","4043.67116900727","No"
"0x629b1166064abc68a4ea392e37cd4133103d7516","0.00329941770028707","No"
"0x896d723154eca634e5dd8a5d3ee76a4f1e9be22e","0.00972424345776566","No"
"0xbe1e5a07c3af9b648b2dec7f193bc0835646725e","9.37556531964E-07","No"
"0x803a5207440cb8ee4cbe3455942f77908e254e9d","5.72135300173E-07","No"
"0x6be8ef6207b4114a52ae5011fe8846da2af8f281","0.00629095981344231","No"
"0x8e2f69024757995ad92ae1c1d46ddd2abd838f33","0.5","No"
"0xa41487b4a93348a22edd861f7d52943b955b6d8d","0.00278980311605189","No"
"0x36c0ba3a6e30d5637d90f7c778d3fec2aecc3990","100.005643","No"
"0xad57495caee6fdbfcd3acf86d90ed4a14a2d7866","9.99999999999E-07","No"
"0xe24286adfc053f76888aa51d9a94f6c1519b4cba","1.45864040693E-07","No"
"0xb0071f43364e0bc0828ea186808ac3e3f79c8672","0.00667320135304285","No"
"0x9dd84044bd2704ca0929295ad902ecca1b029a82","5.3289020335E-08","No"
"0xe9e13829605a0f08a8113a37e502424add6589d3","1.75978429084323","No"
"0xda29c1f7419529f2d97f054cebc1cba22eab0b66","0.00376416902910592","No"
"0x0ea4a285e1353f490ec7f473ab3174cac71cf79a","0.00732648213271022","No"
"0x58375a7a1a718d97fafb80c3e142cd64a4c4a8ea","4.16045714046E-07","No"
"0x0882c3b866f630ee8353fbcd02b356e89d0f4f6d","0.007114","No"
"0x2b6f1fd6069abbb76ff448eae09db93ee9c83f78","9.99999999998E-07","No"
"0x58af985eee665af94a20900ba8b2d82b45612909","2.92034490773406","No"
"0xd3ff24ef4edddd41bf1b84bbfe3818227593e0fd","9.99999999999E-07","No"
"0xad000b7d6344458e3c821a029bf6cb997835fa13","8.69657146868E-07","No"
"0x4786c6690904cbee4a6c2b5673bfa90be8abadab","0.383695108854318","No"
"0xb5fb1a63da629c39687d917f4a9bbb49a4e283af","92.9326242610218","No"
"0xe3b75b010a9fa56764c4c584dbb9f5fc4daccee5","92.0913878704817","No"
"0x05c824cb84307759b21a29d95b1066a9d1c29cab","0.000944567502606883","No"
"0x5ae36d7acd459302876b2d1c312d5c2b0507b794","0.007214","No"
"0xe0b5f3399b22aadbc155a03c59ed150742450ad3","2.79788970179E-07","No"
"0x88e0a61798a3ced52f7654a5d79a90737f346631","0.00456466147220402","No"
"0xe8e328013248ec7b6808372968cbabcba93e4e86","53.0638343553054","No"
"0xeb0101c18e0dfdb88cf92189488406c75c3f5fb3","70.311925191189","No"
"0x59653e37f8c491c3be36e5dd4d503ca32b5ab2f4","12.621743228","No"
"0x032e3353d4bf39406a42fb25f752f9b9461ff8dd","0.00308479957286844","No"
"0x7fcc96e9553b38283c5a813bfc82c42cacd38e53","6.32371897219421","No"
"0x966ac585824f5b3e6abeef8218613d28514a65af","17.072648","No"
"0xa3c0266de65a1bcd625d3413639eee3b9982af5a","0.016777","No"
"0x46341b4feb6566112062ca65cd3d7e8bfc7a8e74","303.169145924864","No"
"0xe8e9a0a2571299a0dabcaae98608352faf533e6a","185.079459050571","No"
"0xc891f68bff4b020a41279321a31137dd2e535fa5","8.663025318815E-06","No"
"0xdf8c2873b20d69093350920d72da90b90269051e","4.2749506362889","No"
"0x0e8d7f91fa72ba92c48daeace79f9aeef7ceec1e","11.9250542087166","No"
"0x9920c8e149f38a0b790bed121848b4a2f7d1ea64","0.00654241884663957","No"
"0x6a7dc166975e25098fe30c26242517d9dba1f771","0.000341305232650987","No"
"0xa84a3d22ca19be33a2a1553c3f403b74930e49b0","71","No"
"0x3363b37f6e413edeeeca2adc878b3d798b96729d","0.00106442344530684","No"
"0xd96f48665a1410c0cd669a88898eca36b9fc2cce","83497623.8826195","No"
"0xc0becab314838113b584c92e2ba9a30773d994d4","82.3356813571091","No"
"0xddbeacc7391342fcd48a1de75808f9ba356bae03","0.01","No"
"0x4b09fae65705466ef0f646e158ff156c6229c197","0.007166","No"
"0x78a2b97eaa8436aaa1eedc3c72a0632d3a58e705","19.9830776708755","No"
"0xa2a317609015cd0b1ea92d323ec500664d98cfe6","0.007978","No"
"0xf38e3dba8be13b166cfd12033c66863734a86c07","71","No"
"0x7e4daeb343ced2a01c8340dd0f8f6b410bdca21f","123.569218866503","No"
"0xff274170fef74eb2f181f900c3f14978a5c6a35a","0.00533353560385736","No"
"0xd8f0d4f6f0b3dd3f9ee040f1d99a4f67962c97bd","23.9920876463016","No"
"0x550705a6ec00515dfba403847cf4e7dec206bdc6","14.3974267089813","No"
"0xc280170023053f443169a9733dde96b67873fec3","784.696170746752","No"
"0x983870b758641cac5474e0fb558307729c136160","0.00796202462858168","No"
"0xf9a6ed52c4988580954672aa91a1d5eb229e5c78","0.086663014708316","No"
"0xb90aaa63f4d3aba09bc7f264bf81c19e5c08737a","12.62923288377","No"
"0x67c980c26045ce1f2bf1bee04d9463569e1ef8bf","0.00853353750854054","No"
"0x3c9c7d134452395399dbc3b237fd9cc0507f2463","0.00642754851776677","No"
"0xc2c13ac75e591f1ca55ef4eb6c771ac5a8b8ed27","73.0210983362548","No"
"0xedf7b675a2fe3c27efb263fb4c204a3f0fb17d46","0.00553350254323977","No"
"0x5d0ac389c669d6efe3ba96b9878d8156f180c539","0.0129550879611626","No"
"0x384227e2865ad039a241b4febf355a48bb0c65b0","0.00694716939349338","No"
"0x9ac5787edf8257303e71a4e8c7642e7705c4f345","0.00106114795893083","No"
"0x13478606aa0b4f940c4b7d232c030120ead34faf","5.7903665557894E-05","No"
"0x4f104cf0346883910889f91b0b42d774b9af35a9","0.003708","No"
"0xf4a8ddd029b38e6a72244e2387aa705a6f10e3f7","274.136031389862","No"
"0x9768339588dd531096222a99c4d258d646b76a80","6.10310216195636","No"
"0x7ab697a78b8c649a7206c2c5d611187bd0e55175","2038.46930650433","No"
"0x701aecf92edcc1daa86c5e7eddbad5c311ad720c","0.00374856412955688","No"
"0x530defd6c816809f54f6cfa6fe873646f6ecf930","0.00452866588931412","No"
"0x5e30f68104562e6f77fe3bab70e38a2b0e0c612d","41.4397870478793","No"
"0xd4471f9a2a4722e68bff162dc835d9107db8e134","0.0285193826758824","No"
"0x08e9cd21fcaa19fc8fdecb3d39634019b5bb614c","9.99999999999E-07","No"
"0xd984d39fe804461bdd83b7d03cee424b14a4f21d","3.10135536578E-07","No"
"0x9221efc30243a9d541ef04c53ff6b2e2bb4b82c8","6.71921913472551","No"
"0xb19491171ac723beb64bafb0c71fd4293547b399","0.07954","No"
"0x631021172611b096b76c8ec543e1d8819d19a60f","1.18254041261715","No"
"0xee2c68a92f67c2dcba94c901b3ce1cef8bddffd8","14.5143445292674","No"
"0x3ef1819b6c75cde0ff82d2dbbb640a04c729e9af","0.363553164699758","No"
"0x13b37d355cdf1eacefa26a56d6c754ddd0c9e699","0.398124464316458","No"
"0x207c3b1a8cf065bd7a3ea3976d8df0ee180f7660","78.3654846709514","No"
"0x6757a6c52b40c6991580cbbe3221daa96c6d06b7","4121.941217","No"
"0x93c172014256a606d4e6fd73ed5e9b95cdbf4102","0.00498547849241252","No"
"0xba2f57bb46e8c9eaa0a584ee077bcf10bc4a272e","25.5871067861314","No"
"0xf6d74d44917f9edcba177c42f5c3f761503db52f","9.6356343947333E-05","No"
"0x078ba09a06790aa502a0fafa680312c0b1750136","0.999999999999095","No"
"0x7d2768b312027c9de545ac353ffa8f9e3d66d4ed","1.94390315735E-07","No"
"0x9a98c687a3623b280fdcd2a0dac40ab45f07fe6d","19.1944832780201","No"
"0xcf7841fd47bf33004b07ede874e7afc714616231","2.0047593E-11","No"
"0xeceaee31ab7f0903e0234191a51ee2bdea9dd72c","0.001389","No"
"0x47cbccf25e96c27c60382f19c6e66bc20b97f8c6","3941.42569244396","No"
"0xd59b0b92d7eb1ac83f7f54e46e7e244894acc3de","0.000733380109560776","No"
"0xe6e14be906c1f1b438da2010b38beca14b387231","48164.1241999675","No"
"0x7f5622afb5cefba39f96ca3b2814ecf0e383aaa4","4.5884E-14","No"
"0xeb340415d19e506de42fb7e2e1ca09965ddbd6ee","42.1332995989577","No"
"0x11503318944078ca7c9c12b55e56de967f5954fe","0.00141225566216604","No"
"0x7d54d807e9132fc34acde66de49b36d4f37e8e0c","0.004641","No"
"0x24e4a9c7b4a7a981dcd159f3dcba8bcd41cf70f3","0.00323496324920665","No"
"0x817e3cf729c836cd02fb7c8e55283003711d0636","0.0522901878044808","No"
"0xb1328907b14700379905d6d733fb0b31e46f3d62","0.025191","No"
"0x75a8c6047de5a6ac0a6f15438dfe32c9b97e2299","0.015627141513631","No"
"0xe2974ac15aab159db17738b06e1be0d7df72e74e","205.902784686789","No"
"0x13461bf1d07c431ceda36539db5a6b45d90b05b9","0.201544840249908","No"
"0x2d22af83d1d795923d0394d961ebc5c8bf612d36","71","No"
"0x56e0150b3cbb9f191fe360740fcfa2edbd1b3697","0.000504999999999998","No"
"0x7412b3c0f94b65d82662f25e2210913f52996b48","0.320021552879033","No"
"0xaeff0d887fe50f234f5e11d151a22282a5b43307","184.883391723268","No"
"0xf1e89db62de855b802bfa63b837ffbf6f222c2b7","0.00352754559198383","No"
"0x29e0a2a859301957c93e626eb611ff4d41291cad","13001.9687999781","No"
"0x07fe984c446417c1ff4532ce4fd67eeb59a0d682","0.00145575588664847","No"
"0x722b3043446409fd487cc502b53371395c5199b2","0.00631889040490961","No"
"0xe46c3b6ef0de6e70f39d50011504488428e32e15","33.6927835026326","No"
"0x8b1ca84c014c8483a3a38ff9d696a5a4bf53d964","0.0052138275970072","No"
"0xc8116da0c062804d6e9a2934c752f4a06cbbb73a","0.8227327774237","No"
"0xc3f0c7881d792832159b1937bdda95ed349c2985","24.2496138179438","No"
"0x8d520d016246f31fe7a676648f1fd5e55ec5562d","35.0061614221084","No"
"0xb57005cf8602f1750f6eb667057c9ae8ab9659fd","0.487778182576867","No"
"0x8728a013c7173c6a643863b8e46bee9990bd01c0","4076.09686807059","No"
"0xfdf6c6096e70799e53d6172d32c6c3b6f3d1f38f","0.00321491264060557","No"
"0xde3d9c81e8aea02e57329fb8c14d2145b6704ca6","29.2949139057295","No"
"0x01cfd0e842975a9209987da089f1e0113214b7b5","1.74811293177288","No"
"0xb1e870865a4ba50f6f802c707c42387af2e6dfd7","0.00120185497036327","No"
"0xd3fe68d8b606205eddce2d9a6e5839e82ecb24eb","0.00641942933308163","No"
"0xa0da77ceada1c765703bf3d728be341f8a24a9d0","71.253191561989","No"
"0x00000000008c4fb1c916e0c88fd4cc402d935e7d","2E-18","No"
"0x2311b0197be43fa399af20ee6e83f2654244574a","607.907365885468","No"
"0x6d84264a7bd2cffa4a117ba2350403b3a9866949","0.0099","No"
"0x114ab988799ea396bfa2d549ffe7bb6e6f29322e","0.662237781746306","No"
"0x89b748c5bd860ce93325f8cc4a951a965f40999b","0.00474056234851665","No"
"0x18369e6ed44ac61baaf2425487fe2796c132a639","349.597022581663","No"
"0x7616a386a52425d502ba65d36d64e0e00c97c41f","0.00240859854689338","No"
"0x2cb4796a206a6e51f7e8a3c6f5b5143b9bc28fda","1","No"
"0x66e901b750b6ffdbe2262569089bb61a27a19928","58000.5164998813","No"
"0x83e0c5c1559a116b6e7493bc39c79cc2b1acaaad","182.127294351962","No"
"0xc734abc7a7737de1ca7bf81c4dc8612bf1887b54","35.7750295925973","No"
"0xf467a7d68d6742c94256c2bdff2816aad50ab557","2.845225669E-09","No"
"0x6a10b7704a0a93bb67a0ba170b824f2f073d7d70","0.0329948256235142","No"
"0xaaf1f10a9529ee2660f8dcab6afdedfebcf9cc27","21.8475671988298","No"
"0xf2f6225962e7b1098d10f8b421b0c31936c7dcd2","60.9026293417049","No"
"0xe7d0ae1823582e5e6c3a0f9bb0526d380b16edf4","13.2152695524849","No"
"0x13aeee0386a09bb0ea7272dc800c6385e9c1102f","0.00421043573185763","No"
"0x8bea5d4b268830c59814b708abafa17eab2eec00","0.00034817","No"
"0xa39eb541bedf47133378cac199d200a0300ab095","14.9508524380725","No"
"0xb3a3e04e037fc472872debc1f470b83ca73e4eaa","210.023045086728","No"
"0x29fb426a1f5fd6fb105d3c15252a4cc088854bf5","1268.1754834042","No"
"0xc09a2d1b57da4407e98172304313dd80b5c5136c","1.19508072630683","No"
"0x73c85ea8536463bfda311884e1bc75a4060e113f","5.0066038048273","No"
"0x3cebfe73cc946b9c7db360a07c14cc3ad135da48","0.00176620724737988","No"
"0x33ff13345df3a650c0136cdafaf0ec190ce502d6","7.37805618492E-07","No"
"0x7dc445e2b251e82bd45a4401e72cf60b6b4a13ab","0.93161239272325","No"
"0x7fd8f3dd71324c8c4a6a81f9dee6887e8d4a0d36","0.451401","No"
"0x2a98be6e8720965b489c0aa6f2b21c2aecf384c3","20","No"
"0xed37ab1aa81d25c27a2b46166e39dafebdc693ff","0.00720537828174902","No"
"0x1882b7edb831b976dbc635b246b8b940082943b5","9.99999999999E-07","No"
"0x5333c3c0f557c4e84915bd9db1a51a5da134585b","0.00507540258925381","No"
"0xbb10210714c6cc3236952c53c7193daf511d2217","140","No"
"0x6ec04cbe2f8e192d8df0bcf94afb58a4094f7c91","0.189920897637168","No"
"0x876eabf441b2ee5b5b0554fd502a8e0600950cfa","2426845.16399588","No"
"0x8d7035237d5ee63139d7b6044f720d3778e9079d","286.152024684099","No"
"0xa41f3acd3f6549d929674283c1c37b09b4ec27ff","0.00193501079954302","No"
"0x161b6facfa657d93469add65de9dcb855816ad40","1416.54429159199","No"
"0xf44c1aac5ec121398aa87a2c1194c388318f595e","11.1276348495084","No"
"0xd563a43e624a4f69bb82d3ff5e2768134a9c8c27","61.4726615464481","No"
"0x0a0426967ad43fe575e1ee2b005b546f06deb40a","10276.0696908955","No"
"0x69b7f94fa8961a72f472ac672693a5a117807c4c","0.00613715323913389","No"
"0x5f74e87f72c34302ccde15dab7bb690a0c68b520","1.26929072950583","No"
"0xbf775ffcade7387138e60e14e6f4a7b1d5fcd5d9","6.249412","No"
"0x9a0f657edee087440feff65a8f20ad76071f5ee3","10.1024065745738","No"
"0x9d80edefb33f7fa40dcff768e15a173f0498d183","1.32478127330027","No"
"0x1005e8db715edf0313a1db3d778e3c25b090cf6b","800.585450637081","No"
"0xdcb71c2086f4d9aef8af0710780c29e046fe9dfd","8.96950657675E-07","No"
"0x3c29b3a255baad1e65cc2bca326433d224327406","3000.75018755","No"
"0xee61b0d50d96d4249ae0e12756edc199bbb7d070","4012.95586116593","No"
"0x0197295055068f266f8654ef428a91239839c2d5","960.417394463764","No"
"0x85840526fdac0c34b4d070216c38620fa913dabc","0.0694034210787634","No"
"0x815e9e1d43832cecacbe23ad69d1664d9da12d37","118.855461001739","No"
"0x1be5312690a10855b9bbcacbee15c6f14e25b711","0.143424072020006","No"
"0xa6ff14db2fb1e0f2e2d93e092da7318c894e0286","349.783528","No"
"0x8a61851e6274c07bf39d1c6d4a818eb5423ff56a","3412.8579361803","No"
"0x871ea9af361ec1104489ed96438319b46e5fb4c6","0.695129356617241","No"
"0x110c4bc225fee20be086fab3f2ce085a8aad768d","0.000780290896720903","No"
"0x8310d41dae94387253805312029b2e01c7398058","40.3172833330002","No"
"0xb15185edf259e4095b5b5776495803edb125400e","356.102808","No"
"0xb79ff624e5351bed0790a658528d9b1f52ee5719","10000.0000004855","No"
"0x04042b374afcf097e20aedea4c2a9c8a81b9c733","10385.2548077892","No"
"0x274853c69a6e8530cd3603ef9d6dede178a3595b","417.319889453633","No"
"0xbf75df9af872bbc9b16f956f61f63290eb720e2f","7.52655679291E-07","No"
"0x0c98b20eceb6d543c728cd0dda58dfa130b10e2b","136.713632968794","No"
"0x23951b439fe3ac1acfe8d82c639cdde077dc98d5","0.01","No"
"0xc69a65006c5a0c3f074ccd9679bd1e7323c4691c","10.5806143355659","No"
"0xa1bff8b30b236421990cba0cf8d89748bb6d953a","0.0223516113239374","No"
"0xad46e857fcc3c4947bfaeb9ca1fa48d1b6af5bdd","0.189815402863203","No"
"0x7c3046b949332696db82998a995af24592ae851a","0.756797717120329","No"
"0x47604b5fbd39341f900d64f30d67a9221df518ae","0.0323336486998837","No"
"0x03c01f20b738fe6786a70f58bcdbb048fe4eb067","0.006294","No"
"0x2c70b126d62aeea656ae5367e4f09b0ef6dbe0d9","30.5486766023658","No"
"0xa13895f5e0ef8219a1379c0f3a7d93213670bfd9","0.00435157848052181","No"
"0x5f3becdb2a0257d6bf6d52f851efc84547ef2ac8","6.3673E-14","No"
"0x72d710abfa9ee10d53d9fad5c6e9eac35d3c09c7","0.002439","No"
"0xfdf3305316806dbd6e58a76ea27b220d8128c0db","0.001571","No"
"0x5106c25bdda7c3124bba0981c8291adf393c0179","0.987074959809532","No"
"0x1aa442d71189e32c69aa3a3faa322ebd34b1cd9c","0.000459078238437441","No"
"0x23bcba46f624273e44afd50216ea3cb5c719de35","0.714662463760957","No"
"0x742d35cc6634c0532925a3b844bc454e4438f44e","6328876.02323","No"
"0xe6402d1222325f91cbdac68797fac5e8ec2e42e5","5.95578780794E-07","No"
"0xd206ed5350d2df496157f0fe2671abbca62a6955","25.6588184795438","No"
"0xcb986c8549e5c4b316b4d00ff5c28cac54597873","94.5476338749957","No"
"0xcd3014700f40d44f36c520b3bc887b7a603673dd","0.00629376333929101","No"
"0x580ed80091d61df7a442749658971e20a90bbafb","19.855683","No"
"0xfb6499362b3d1b875b9d2b53ff1d113602d2ea2a","0.934382229880292","No"
"0x69fe1c0f80cbb85ea0211c8d2b508a5023b32315","36.6725342233073","No"
"0x5a85c38ff0d9f6d3f272ad3394587b7da79131a3","20.1134244248106","No"
"0xcd98b170644180a7a4f4ceaf6729ced18aa8507a","3.81039003828E-07","No"
"0x65b2689f54618359ecf7455d14fafbfcc180a47a","0.1","No"
"0x651b006ad9e0f75f570f833e725ed287c53aff0b","17.8907815827369","No"
"0xa93cc48d2468e426c73c4c06ba2b87ac991b2ed6","100.835202677537","No"
"0xe1891bbaa28831792019770e2231fd8989482003","0.00355985295959892","No"
"0xc5a8a10abb63fea96763b15d3dfecbeb42d848c0","56.4018784782192","No"
"0x0bbe4b83aeff7ef67ef8fb06bfad6da238bcf2eb","0.00637510049252761","No"
"0x3cc6cc687870c972127e073e05b956a1ee270164","0.0518839407568692","No"
"0x621ec118a4f6bedc3e157ce73d6ac64a497203fc","1.26949852626806","No"
"0x7cd4d0944638cb30cfb9f8180d7a0b05afef0559","0.00050600190421642","No"
"0x0f1042f57e2aad1855457bd8efb3bd2263612992","2.13399353764465","No"
"0xffd55d121713682b27fd4ad42270461830c45a3e","0.068507055037793","No"
"0xbfe5e57fa7a851f1f404e33a57e8fc5bf182df06","6.50026323526061","No"
"0xcd920af3a9115bf4fc9df4832fce92d8bb7744fa","20","No"
"0x421af1cfeb50d8aa3a611055a0546ca73541f460","0.01","No"
"0x9f24640ba86110c783f47ed3aa853513dd352d22","0.00281273501844818","No"
"0x071fe6456f926722b2731087395a5335612269fd","0.000913846560005584","No"
"0x4a7f43a233b6f0c1d51aeda7143041589e598e77","10.3364493212664","No"
"0x9867aeff830cb27ca017c0205cf350452b68dc7c","0.006292","No"
"0x2ccf1001222d540b396d24d5041acffea98819a2","15.0514318970189","No"
"0xdeaa11304623a46c5c00043d2e97ea391911a901","43.4074343916692","No"
