,blocknumber,MIM,USDC,direction,MIM_to_USDC
2507,13739236,5998.213099354116,6000.0,1,0.9997021832256859
2508,13739341,21993.35470933275,22000.0,1,0.9996979413333068
2509,13739414,20154.916654726752,20161.135274,1,0.9996915541119716
2510,13739426,42554.22877456759,42567.763147,1,0.9996820511243293
2511,13739444,16268.524831322573,16257.494203999999,-1,1.0006784949257346
2512,13739447,80129.14096447246,80155.721573,1,0.999668387882912
2513,13739461,34858.180032085955,34870.351079,1,0.9996509628799988
2514,13739487,29055.746865247966,29066.173554999998,1,0.9996412775237751
2515,13739498,4977.033110894424,4978.844811999999,1,0.9996361201897257
2516,13739510,77000.02966129142,77029.015852,1,0.9996236977665109
2517,13739512,41989.26753950841,42005.831837,1,0.9996056667189483
2518,13739515,1995.8212185224706,1996.6218609999999,1,0.9995990014468097
2519,13739522,19342.37363790448,19350.195605999997,1,0.9995957680090276
2520,13739522,104988.21728481656,105032.653685,1,0.9995769277588977
2521,13739523,10000.0,10004.406907999999,1,0.9995595033228332
2522,13739525,9735.082551687343,9739.40185,1,0.9995565129790124
2523,13739544,16243.742065719174,16251.013153,1,0.9995525763709394
2524,13739558,7503.020500071691,7506.4060549999995,1,0.9995489779125319
2525,13739562,41106.83721966125,41125.688734999996,1,0.9995416121670272
2526,13739631,31825.584246779883,31840.531441,1,0.9995305607807516
2527,13739670,6296.1531786897685,6299.146632999999,1,0.9995247841517851
2528,13739686,91995.27988911637,92040.38977499999,1,0.9995098903210439
2529,13739694,100000.0,100051.947172,1,0.9994807979907607
2530,13739721,4792.834074389716,4795.4,1,0.9994649193789291
2531,13739746,17248.833262905002,17258.125390999998,1,0.9994615795235883
2532,13739771,79611.1,79573.601419,-1,1.000471243984579
2533,13739773,93792.9980269337,93842.84097199999,1,0.999468867901376
2534,13739823,37198.21289497085,37218.719676,1,0.9994490197081558
2535,13739832,7864.854292041257,7869.243821999999,1,0.9994421916440726
2536,13739886,14448.344103716052,14456.456913,1,0.9994388106758958
2537,13739908,801.1238320247792,801.57552,1,0.999436499788291
2538,13739922,13402.520258361634,13396.644531,-1,1.0004385969447824
2539,13739948,100699.29397334166,100757.211228,1,0.999425180054584
2540,13740001,999.4097707004233,1000.0,1,0.9994097707004234
2541,13740031,14076.082200173407,14070.286468,-1,1.000411912876585
2542,13740062,18085.978442766496,18096.634785,1,0.9994111423278357
2543,13740088,22876.279633631624,22866.857839,-1,1.0004120283905187
2544,13740147,6355.479726356055,6359.20388,1,0.9994143679438149
2545,13740174,86195.69564139933,86158.937194,-1,1.0004266353392517
2546,13740209,20648.30706103483,20639.167363,-1,1.0004428326915558
2547,13740241,1000000.0,999402.795744,-1,1.0005975611220452
2548,13740351,117.4441512776139,117.35622699999999,-1,1.0007492084558403
2549,13740434,3000.0,2997.752666,-1,1.0007496729218155
2550,13740470,10342.271616504646,10344.877901,1,0.9997480603908238
2551,13740734,8778.55423145019,8771.989968,-1,1.0007483209025703
2552,13740745,1249449.7550633769,1250000.0,1,0.9995598040507014
2553,13740809,30436.200442444726,30455.512895,1,0.9993658799107453
2554,13740824,84230.22991158313,84285.141165,1,0.999348506122694
2555,13740918,19403.796208831616,19397.224986999998,-1,1.000338771233309
2556,13741003,28884.73184952447,28874.738553,-1,1.0003460913249873
2557,13741242,23484.606789,23476.295475,-1,1.000354030047409
2558,13741445,499920.00000028015,499703.441658,-1,1.0004333737257474
2559,13741469,739655.3134292675,740101.723428,1,0.9993968261597003
2560,13741526,230000.00000000003,230172.649405,1,0.9992499134651911
2561,13741609,30000.000000000004,29993.414053999997,-1,1.0002195797380102
2562,13741610,15905.570923067076,15901.968519999999,-1,1.0002265381837818
2563,13741695,21543.130999118286,21559.824634999997,1,0.9992257063234823
2564,13741751,92000.0,91978.259991,-1,1.0002363602986415
2565,13741991,24932.347134802865,24951.147118999997,1,0.9992465282615076
2566,13742082,9034.476327561626,9041.335246999999,1,0.9992413820247791
2567,13742098,9326.47034939428,9333.576933,1,0.9992386002004661
2568,13742239,24338.238347936483,24356.907922,1,0.9992334998299742
2569,13742273,170953.60547574898,171089.808031,1,0.9992039119289541
2570,13742317,100000.0,99980.693949,-1,1.000193097789558
2571,13742332,7733.663205230166,7739.799892,1,0.9992071259134002
2572,13742530,21025.80098337692,21042.576784,1,0.9992027687105395
2573,13742825,24356.037967040753,24375.638584,1,0.9991958931909947
2574,13742892,50000.0,49990.015780999995,-1,1.0001997242618155
2575,13743027,50149.99882909794,50190.163604999994,1,0.9991997480578435
2576,13743475,11095.106803667995,11104.095911,1,0.9991904692282871
2577,13743647,599.5132184777511,600.0,1,0.9991886974629186
2578,13743779,40156.96149779389,40149.147185999995,-1,1.000194632074193
2579,13743865,36502.44597169894,36494.919688999995,-1,1.000206228230205
2580,13743971,27197.41735095623,27218.983688,1,0.999207672950211
2581,13744028,23338.90234445011,23334.071115,-1,1.0002070461440826
2582,13744028,34935.81874754989,34928.279781,-1,1.000215841335364
2583,13744078,2080.2366388959454,2081.8587629999997,1,0.999220828937638
2584,13744089,1655.685630462175,1656.977633,1,0.999220265553322
2585,13744271,100000.0,99976.493683,-1,1.0002351184376854
2586,13744340,199844.00482832687,200000.0,1,0.9992200241416344
2587,13744378,18003.817073660346,18000.352684999998,-1,1.0001924622656553
2588,13744471,12024.83925327861,12034.546084,1,0.9991934194564849
2589,13744471,389.6847000289799,390.0,1,0.9991915385358459
2590,13744498,21926.349242457814,21944.164187,1,0.9991881693743097
2591,13744526,24000.003146000003,23995.481939999998,-1,1.0001884190536914
2592,13744572,12003.537731081784,12013.264994,1,0.9991902898235347
2593,13744602,15000.000000000002,14997.140319,-1,1.0001906817525992
2594,13744677,13482.412797471647,13479.783728999999,-1,1.0001950378822466
2595,13744940,13497.1614619242,13494.473075,-1,1.0001992213337458
2596,13745046,52978.023058907704,53020.802773999996,1,0.9991931522562071
2597,13745084,1923890.0000000002,1926767.5825349998,1,0.9985065232770766
2598,13745084,577657.244801681,578269.9584499999,-1,0.9989404366604808
2599,13745237,950000.0000000001,950384.422831,-1,0.9995955080683512
2600,13745525,20000.0,19999.843052,-1,1.0000078474615821
2601,13745627,13116.40894925902,13129.393788,1,0.999011010032097
2602,13745822,929.0746907780203,930.0,1,0.9990050438473337
2603,13746263,2987.6611071184857,2990.641623,1,0.9990033858090545
2604,13746521,17738.851542831217,17738.685051,-1,1.00000938580457
2605,13746540,14999.000000000002,14998.651268,-1,1.0000232508906148
2606,13746661,13966.91662669552,13980.562896,1,0.9990239113112975
2607,13746859,19192.770858602133,19192.273868,-1,1.0000258953475525
2608,13747025,21500.346615479037,21521.326928,1,0.9990251385246295
2609,13747196,18612.70201173463,18631.181193,1,0.999008158362374
2610,13747213,79979.21156886796,80061.961692,1,0.9989664239873315
2611,13747304,8799.839504515772,8809.275607,1,0.9989288446740469
2612,13748079,73292.61309782273,73373.757437,1,0.9988940959000644
2613,13748218,1961.631534723201,1961.899301,-1,0.9998635168091132
2614,13748260,6469.518706919684,6476.8894439999995,1,0.9988619943038948
2615,13748294,23815.36496806168,23818.486372,-1,0.9998689503652932
2616,13748317,23385.63832242409,23388.235830999998,-1,0.9998889395252092
2617,13748401,24999.999850755514,25002.264291,-1,0.9999094305932402
2618,13748456,250000.0,249993.966708,-1,1.0000241337504239
2619,13748467,250000.0,249962.81891799998,-1,1.000148746450216
2620,13748484,40987.824799308306,40979.882672,-1,1.000193805516035
2621,13748578,15073.539312384899,15070.487740999999,-1,1.000202486570929
2622,13748670,130000.0,129970.762921,-1,1.0002249511993537
2623,13748682,100000.0,99973.950048,-1,1.000260567397682
2624,13748694,89000.00000000001,88974.212153,-1,1.0002898350699152
2625,13748708,79000.0,78975.055639,-1,1.000315851135503
2626,13748737,60000.00000000001,59979.829025,-1,1.0003362959736282
2627,13748750,2904.6615385986515,2903.660053,-1,1.0003449045619568
2628,13748767,49796.16998127208,49778.642094999996,-1,1.0003521166013054
2629,13748768,74000.0,73972.699765,-1,1.0003690582483367
2630,13748973,20950.459842641598,20942.458725,-1,1.000382052448887
2631,13749011,50000.0,49980.419558999994,-1,1.0003917622375478
2632,13749240,36002.62314264781,36024.455211,1,0.999393965343145
2633,13749357,1219749.394158121,1220681.1292329999,1,0.999236708872968
2634,13749358,13272.937926999022,13285.562913,1,0.9990497214093484
2635,13749518,5100.0,5104.890773,1,0.999041943654139
2636,13749552,202018.778,201998.834821,-1,1.0000987291784018
2637,13749567,18836.433997608372,18833.925195,-1,1.0001332065717792
2638,13749697,146324.397474992,146301.893804,-1,1.000153816675963
2639,13749733,13810.708653,13822.175088999998,1,0.9991704318657398
2640,13749803,11240.188499101867,11249.555921,1,0.9991673074062732
2641,13749861,93519.81543234673,93598.977617,1,0.9991542409258231
2642,13749876,8925.218211345455,8932.887423,1,0.9991414633039257
2643,13750125,748.9900989848628,749.634593,1,0.9991402557710711
2644,13750211,5445.524293042192,5450.21429,1,0.9991394839343449
2645,13750429,20912.24276276935,20909.288214,-1,1.000141303172978
2646,13750469,53977.58059781139,54024.187996,1,0.9991372864652392
2647,13750534,10079.999959353987,10078.672675,-1,1.000131692376247
2648,13750681,127317.26175215883,127298.31493899999,-1,1.0001488378944208
2649,13750688,1000000.0,999710.5678709999,-1,1.0002895159242104
2650,13750695,2759.211637846486,2760.83,1,0.9994138131817194
2651,13750819,9000.0,8996.268745,-1,1.000414755839978
2652,13750825,16984.799268308067,16977.702608,-1,1.0004179988583806
2653,13750832,11677.690817981913,11672.769857,-1,1.000421576116226
2654,13750833,1000000.0,999452.46023,-1,1.000547839734042
2655,13750844,1000000.0,999203.1521739999,-1,1.0007974832988331
2656,13750859,34978.66187489332,34981.555406,1,0.9999172840923424
2657,13750885,9600.070427392711,9600.917979,1,0.999911721815649
2658,13750910,476644.5651358046,476715.57143799996,1,0.9998510510114423
2659,13750913,1100.0,1099.1292019999999,-1,1.000792261727207
2660,13750938,46952.8717971762,46962.921966999995,1,0.9997859977743536
2661,13750981,949678.5693546514,950000.0,1,0.9996616519522646
2662,13751086,128000.00000000001,127928.430721,-1,1.0005594477990283
2663,13751267,1000000.0,999300.250071,-1,1.0007002399218357
2664,13751278,560556.0425252855,560693.661197,1,0.9997545563981932
2665,13751285,749312.7084334998,749619.2,1,0.9995911369846181
2666,13751484,34474.37258964382,34491.847514,1,0.9994933607325879
2667,13751515,31798.18653214398,31814.568065,1,0.9994850933439502
2668,13751569,22778.29464536852,22790.184624999998,1,0.9994782850675797
2669,13751577,499706.55331646005,500000.0,1,0.99941310663292
2670,13751606,1000000.0,999524.55008,-1,1.0004756760801543
2671,13751613,99207.96740412059,99248.881134,1,0.9995877663363865
2672,13751776,25750.59234087145,25761.613742999998,1,0.9995721773395682
2673,13751793,14896.282976753042,14902.734273999999,1,0.9995671064699709
2674,13751909,40750.000000363136,40767.931184,1,0.9995601644940987
2675,13751989,7000.000000000001,6996.108346,-1,1.000556259824396
2676,13752040,1449095.270665745,1450000.0,1,0.9993760487349965
2677,13752064,4519.990000000001,4519.1051,-1,1.0001958131046789
2678,13752278,17621.592868157404,17635.803222,1,0.9991942326831552
2679,13752362,39954.48301751941,39946.615024,-1,1.0001969627092229
2680,13752392,5344.0295689184,5342.947004,-1,1.0002026156945951
2681,13752410,166694.16457013582,166656.772385,-1,1.0002243664304828
2682,13752468,220845.01367319803,221017.95232799998,1,0.9992175357115548
2683,13752526,10000.0,9998.092152,-1,1.0001908212057857
2684,13752736,11092.341239311452,11101.325079999999,1,0.9991907415895125
2685,13752757,29747.768403593058,29742.026968,-1,1.00019304116694
2686,13752874,9859.013065121671,9857.060867,-1,1.0001980507321617
2687,13753036,951.4952806520888,952.2578219999999,1,0.999199228055371
2688,13753213,5000.0,4999.001752,-1,1.0001996894679224
2689,13753406,18031.674624826694,18046.145976,1,0.9991980918700009
2690,13753455,1098130.0,1097762.631595,-1,1.0003346519497265
2691,13753457,1954.5039195390013,1955.534302,1,0.99947309415133
2692,13753508,37310.98877878168,37330.843935,1,0.9994681299931796
2693,13753589,31299.681964494812,31316.609997,1,0.9994594551419579
2694,13753633,1000.0000000000001,999.5443769999999,-1,1.0004558306869453
2695,13753800,11369.2,11364.002166999999,-1,1.0004573945801503
2696,13753823,1000000.0,999415.0108429999,-1,1.0005853315696216
2697,13753827,421335.98758587084,421480.089041,1,0.9996581061386386
2698,13753830,17133.96944274702,17123.569391,-1,1.00060735302959
2699,13753874,18813.911746355985,18802.406856999998,-1,1.000611883863778
2700,13753903,24730.200051853422,24714.942193,-1,1.0006173536128176
2701,13753990,43294.97739686858,43311.667375,1,0.9996146539918005
2702,13754036,1000000.0,999265.34943,-1,1.000735190678251
2703,13754120,898376.6236358873,898603.6079249999,1,0.9997474033187594
2704,13754351,14018.55543945064,14023.704236,1,0.9996328504607119
2705,13754451,300089.99307006807,300212.055173,1,0.9995934137193073
2706,13754456,10000.0,9994.4301,-1,1.0005573004107557
2707,13754516,32886.57634941777,32868.081570999995,-1,1.0005626972288548
2708,13754559,9702.167340466067,9706.386704999999,1,0.9995653001820174
2709,13754642,5000.0,5002.183704,1,0.9995634498592577
2710,13754645,17944.638863680528,17952.527877,1,0.9995605625361774
2711,13754696,6617.199100000001,6613.499204,-1,1.000559446049039
2712,13754996,20981.059346682636,20990.347733,1,0.9995574924991472
2713,13754999,82990.0,82943.127046,-1,1.0005651216160925
2714,13755030,50928.431918778035,50950.412637999994,1,0.9995685860411351
2715,13755032,31347.501478775255,31361.335753,1,0.9995588748408645
2716,13755038,74920.0,74877.74442599999,-1,1.0005643275491793
2717,13755056,10961.956056842064,10966.654632,1,0.9995715580260706
2718,13755121,129354.34761144176,129411.936418,1,0.999554996176147
2719,13755123,1200000.0000000002,1199182.485952,-1,1.000681726140581
2720,13755139,24898.38163587124,24902.865605,1,0.9998199416404568
2721,13755154,1919213.6536684255,1920000.0,1,0.9995904446189716
2722,13755156,25117.92973502053,25108.714385,-1,1.0003670179953952
2723,13755212,499.63351321956173,499.948579,1,0.9993698036284683
2724,13755215,1698.75349331902,1699.8251559999999,1,0.9993695453457686
2725,13755221,29485.69068059006,29504.400448999997,1,0.9993658651548512
2726,13755269,301354.91667099926,301235.000593,-1,1.0003980814904085
2727,13755312,10920.000000308137,10915.252344999999,-1,1.0004349560741317
2728,13755394,5422.928618724972,5420.560452,-1,1.0004368859541264
2729,13755402,12681.749027000002,12676.183880999999,-1,1.000439023767109
2730,13755432,63377.29789965773,63348.917260999995,-1,1.000448005110187
2731,13755479,4630.5282981356995,4628.417574,-1,1.0004560358053163
2732,13755488,53710.22822060942,53739.783117,1,0.9994500369246702
2733,13755510,21064.842075057277,21055.443367,-1,1.0004463790143696
2734,13755677,262263.43303888134,262416.234368,1,0.9994177138869221
2735,13756014,28885.761783621034,28903.585123999997,1,0.9993833519162935
2736,13756022,1267.5993773590653,1268.3860399999999,1,0.9993797924164046
2737,13756033,17333.645699535526,17327.029892,-1,1.0003818200566839
2738,13756098,1031945.4768569574,1032707.675923,1,0.9992619411244704
2739,13756204,10275.088843823769,10283.943818,1,0.9991389515216204
2740,13756310,19287.642220309703,19304.331531,1,0.9991354629056439
2741,13756463,20000.0,19997.291741999998,-1,1.000135431239137
2742,13756586,63000.00000000001,62990.851794999995,-1,1.000145230692066
2743,13756608,11959.99975639729,11958.157231,-1,1.0001540810479155
2744,13756612,43406.235618,43399.264917,-1,1.0001606179508646
2745,13756618,6000.0,5999.001458,-1,1.0001664513681137
2746,13756625,29948.582844000004,29943.471625,-1,1.0001706956048388
2747,13756637,20699.920639000004,20696.264113999998,-1,1.0001766756057937
2748,13756661,14242.469529,14239.894939,-1,1.0001808011934799
2749,13756677,9872.117618000002,9870.304914,-1,1.0001836522798226
2750,13756780,69517.99559414796,69575.28,1,0.9991766557626208
2751,13756949,1000000.0,999713.27739,-1,1.0002868048434332
2752,13756952,1149159.4028300038,1150000.0,1,0.9992690459391337
2753,13757124,6249.711269440533,6248.876369,-1,1.0001336080906762
2754,13757128,2500.0,2499.663434,-1,1.0001346445267079
2755,13757285,10094.102494622606,10092.728507,-1,1.000136136389843
2756,13757295,4877.144216273836,4876.471702,-1,1.0001379100125938
2757,13757311,253564.84016767758,253792.688111,1,0.9991022281019272
2758,13757691,100000.0,99992.589763,-1,1.0000741078615683
2759,13757698,100000.0,99988.60918999999,-1,1.0001139210765335
2760,13757706,300156.8878226074,300108.4733,-1,1.0001613234110822
2761,13757737,25220.0,25214.960317999998,-1,1.0001998687262024
2762,13757818,300.0,299.939144,-1,1.0002028944911572
2763,13757970,20161.159883322893,20177.289862999998,1,0.9992005874036293
2764,13758555,140246.77206990495,140361.64482699998,1,0.9991815943932788
2765,13758560,19105.375251565674,19121.385077,1,0.9991627266869082
2766,13758864,10293.771004493667,10292.107858,-1,1.000161594351382
2767,13758956,149853.26560635815,149981.47607099998,1,0.9991451580021713
2768,13759083,14899.00082855305,14912.039150999999,1,0.9991256512731141
2769,13759115,22185.487589340028,22205.0,1,0.9991212604971865
2770,13759168,20903.616490927197,20901.08791,-1,1.000120978436055
2771,13759181,27463.34419696024,27459.864813,-1,1.0001267079784963
2772,13759207,26937.485125793813,26933.898815999997,-1,1.0001331522709844
2773,13759214,36011.82243291751,36006.759549999995,-1,1.0001406092350655
2774,13759227,24441.2580249599,24437.646860999997,-1,1.0001477705271888
2775,13759234,26729.459593574567,26725.348372999997,-1,1.0001538322538286
2776,13759244,23558.19541685033,23554.431667999997,-1,1.0001597894147216
2777,13759262,23974.55383242678,23970.588613,-1,1.0001654201943389
2778,13759268,27567.423645726023,27562.695927999997,-1,1.0001715259544413
2779,13759281,8793.008992743353,8800.279557,1,0.9991738257620618
2780,13759292,70974.67368318496,70961.821422,-1,1.000181115153577
2781,13759527,16507.339445658607,16504.179249,-1,1.000191478571029
2782,13759649,66417.79224809814,66471.925221,1,0.9991856265224471
2783,13759811,15132.71482490495,15129.999251,-1,1.0001794827521073
2784,13759820,200669.94781382065,200628.809416,-1,1.0002050473107047
2785,13759865,311355.75677185453,311607.5436,1,0.9991919745419622
2786,13759866,31708.569341815186,31703.535751,-1,1.0001587706448491
2787,13759877,15786.334868388221,15783.740069,-1,1.0001643969918965
2788,13759888,3735.391471876839,3734.76885,-1,1.000166709614931
2789,13759941,3583.923634830448,3586.9122129999996,1,0.9991668103393442
2790,13760117,1533.7100000000003,1533.454704,-1,1.000166484213283
2791,13760134,14372.051372036309,14369.631979,-1,1.000168368475953
2792,13760181,5000.0,4999.146828999999,-1,1.0001706633209995
2793,13760387,12243.703515256217,12241.589318999999,-1,1.0001727060270627
2794,13760449,9199.233426281955,9197.621578,-1,1.0001752462055853
2795,13760554,7135.6015852343635,7141.489281,1,0.9991755647129092
2796,13760558,10705.188487915993,10703.305640999999,-1,1.0001759126553185
2797,13760603,8632.736194877885,8639.853433999999,1,0.999176231497851
2798,13760760,19450.000000000004,19446.549432,-1,1.000177438573978
2799,13761039,35000.0,34993.565073,-1,1.0001838888660408
2800,13761112,129999.99990000001,129973.55869399999,-1,1.0002034352699558
2801,13761132,3318.4027904419995,3317.67546,-1,1.000219228930246
2802,13761380,50000.0,49988.725284,-1,1.0002255451791568
2803,13761467,39942.175187969144,39973.084071,1,0.9992267576107975
2804,13761527,29549.356198130627,29572.466211,1,0.9992185294014885
2805,13761672,21957.748137021037,21952.971241,-1,1.0002175967876328
2806,13761683,18053.839061776256,18049.825922,-1,1.0002223367579055
2807,13761699,30005.468839317622,29998.628247999997,-1,1.0002280301372808
2808,13761738,32348.056667503173,32340.443181,-1,1.000235416888401
2809,13761908,857071.2000000001,856779.224299,-1,1.0003407828909938
2810,13761982,42289.018606811245,42312.835358,1,0.9994371270327965
2811,13762125,27615.78265553245,27603.759195,-1,1.00043557330172
2812,13762543,535.4178606114493,535.182964,-1,1.0004389089848706
2813,13762661,27506.359568365173,27521.894966,1,0.9994355258729816
2814,13762836,699544.6008288794,700000.0,1,0.999349429755542
2815,13762839,9125.0,9131.707081999999,1,0.9992655171766055
2816,13762865,12035.837297009753,12044.714112,1,0.9992630115660942
2817,13762867,9125.0,9122.603683,-1,1.0002626790643625
2818,13762870,9138.0,9144.742746,1,0.9992626642227909
2819,13763251,130150.677553,130114.63417399999,-1,1.0002770124915528
2820,13763262,16251.476021313018,16263.015206,1,0.99929046461921
2821,13763391,10047.929185457802,10055.094944,1,0.9992873504842962
2822,13763426,15000.000000000002,14995.681633999999,-1,1.0002879739718007
2823,13763449,15000.465450515023,14996.093668,-1,1.000291528088035
2824,13763522,10000.0,9997.055967999999,-1,1.0002944898987687
2825,13764001,9730.720651374435,9727.833164,-1,1.0002968273947297
2826,13764172,68006.08472023797,68054.411547,1,0.9992898795880609
2827,13764301,44687.648996886346,44674.820492,-1,1.000287152913992
2828,13764301,9982.919313431703,9990.0,1,0.999291222565736
2829,13764411,25803.843418880013,25822.255073,1,0.9992869850418588
2830,13764598,19453.02959844262,19467.014192,1,0.9992816261693009
2831,13764823,101000.0,100970.58551199999,-1,1.0002913173955648
2832,13764954,5.750778624334835,5.754789,1,0.9993031237695831
2833,13765040,1863.6264997059,1864.92634,1,0.9993030071664385
2834,13765047,15651.055229607593,15662.004009999999,1,0.999300933623474
2835,13765072,36417.792248098136,36406.744843,-1,1.0003034439125436
2836,13765143,62809.58608078306,62789.794775999995,-1,1.00031519938636
2837,13765147,10629.942827250878,10637.162172,1,0.999321309139375
2838,13765171,1600.0000000000002,1599.4876669999999,-1,1.000320310691086
2839,13765236,40404.203258,40391.069596,-1,1.0003251625206107
2840,13765289,30000.000000000004,29990.004705,-1,1.0003332875435773
2841,13765351,9619.139880269553,9625.535533999999,1,0.9993355534652743
2842,13765511,10104.289712638809,10100.898895999999,-1,1.0003356945430029
2843,13765633,12348.316208415838,12344.140362999999,-1,1.000338285639424
2844,13765687,200147.22105229917,200074.632196,-1,1.0003628088953729
2845,13765841,201219.12662182713,201347.47335699998,1,0.9993625609845856
2846,13766264,3421.2510445098633,3420.088778,-1,1.0003398351871273
2847,13766326,1000000.0,999544.571775,-1,1.0004556357343737
2848,13766391,200000.0,199881.242775,-1,1.000594138916445
2849,13766474,55786.54437587113,55808.286143,1,0.9996104204477243
2850,13766533,40910.1658072497,40885.264193999996,-1,1.0006090608374585
2851,13766614,799616.9376426445,800000.0,1,0.9995211720533056
2852,13766703,215322.58674908115,215450.97499699998,1,0.9994040953032558
2853,13766937,3878.6440645822645,3881.0549379999998,1,0.9993788097678984
2854,13766952,3878.6440645822645,3877.174853,-1,1.0003789386958206
2855,13766971,23654.177511159192,23645.142252999998,-1,1.0003821190019717
2856,13766994,8854.412372479273,8850.997,-1,1.0003858743234546
2857,13767061,26105.31876918419,26095.143941,-1,1.0003899127058733
2858,13767090,68361.39747347287,68334.007483,-1,1.0004008251744885
2859,13767182,5957.133344403124,5954.695431,-1,1.0004094102597476
2860,13767207,9994.087845017011,10000.0,1,0.9994087845017011
2861,13767218,215677.96643683774,215811.180536,1,0.9993827284627637
2862,13767241,250016.44985880546,250184.333341,1,0.9993289608507752
2863,13767251,60006.08472023797,59987.663886999995,-1,1.0003070770229137
2864,13767329,9534.275659475366,9531.272262,-1,1.0003151098187952
2865,13767570,100000.00000085725,99967.234508,-1,1.0003277623215099
2866,13767684,16970.6300378959,16964.840378,-1,1.000341274056631
2867,13767710,11408.700821160242,11404.771281,-1,1.0003445522986323
2868,13767746,17000.0,16994.088881,-1,1.000347833828656
2869,13767822,20057.741531547075,20070.840122999998,1,0.9993473820043082
2870,13767830,17579.414273126196,17573.312959,-1,1.000347192025797
2871,13767866,3399.944135657795,3402.1598569999996,1,0.9993487309722835
2872,13767886,19939.71522333779,19952.763607,1,0.9993460362725074
2873,13767953,24646.897503321594,24638.356002999997,-1,1.0003466749291452
2874,13768020,19766.31673926618,19759.365289999998,-1,1.0003518052915243
2875,13768141,969264.8142180296,970000.0,1,0.9992420765134326
2876,13768155,8920.0,8918.830818,-1,1.0001310913979486
2877,13768171,30524.986834959243,30551.605974,1,0.9991287155554635
2878,13768417,20183.15390500566,20180.582941,-1,1.0001273979058571
2879,13768601,21172.419227592713,21169.621143,-1,1.000132174523758
2880,13768739,40000.0,39994.431175,-1,1.0001392400100813
2881,13768762,16321.073118742424,16318.694747,-1,1.0001457452191673
2882,13768829,61259.00000000001,61249.524335999995,-1,1.0001547059198048
2883,13768848,16337.055259713305,16334.381835,-1,1.000163668557544
2884,13768912,60000.000001,59989.652642999994,-1,1.0001724857128542
2885,13769095,60000.00000000001,59988.821309,-1,1.0001863462351166
2886,13769230,100000.0,99979.52149,-1,1.000204827045527
2887,13769240,100000.0000008589,99977.212361,-1,1.000227928338076
2888,13769264,110000.00000000001,109972.26664799999,-1,1.0002521849630397
2889,13769273,100000.0,99972.363449,-1,1.000276441909009
2890,13769296,8759.641542587611,8765.892118,1,0.999286943607308
2891,13769324,5214.82178236876,5213.327795,-1,1.0002865707715891
2892,13769531,20100.0,20094.182838,-1,1.0002894948277767
2893,13769654,24920.000000000004,24912.658362,-1,1.0002946950860614
2894,13769680,24400.0,24392.672634,-1,1.000300392093558
2895,13769772,18559.17125,18553.505856,-1,1.000305354365044
2896,13770037,160845.97330494103,160960.43703,1,0.9992888704381584
2897,13770294,11942.788125046993,11939.544147999999,-1,1.0002717002430563
2898,13770318,14111.164889652578,14107.28948,-1,1.0002747097277669
2899,13770527,1000000.0,999608.303874,-1,1.000391849611975
2900,13770623,567421.6313208451,567738.6577249999,1,0.9994415979961181
2901,13770708,999260.7121232852,1000000.0,1,0.9992607121232852
2902,13770741,1106418.907564424,1106116.8911239998,-1,1.0002730420653076
2903,13770833,272310.91077033756,272482.776347,1,0.9993692607695558
2904,13770841,9995.002499511058,9991.614709,-1,1.0003390633656046
2905,13771003,25000.0,25016.579955999998,1,0.9993372413004032
2906,13771034,12820.890530703142,12816.585631,-1,1.000335885065421
2907,13771259,99932.59804049104,100000.0,1,0.9993259804049104
2908,13771284,30037.30001873427,30058.0,1,0.9993113320491805
2909,13771426,5065.149992366421,5068.66067,1,0.999307375683214
2910,13771502,31934.24115792458,31924.329844,-1,1.0003104627089436
2911,13771658,37391.55488313176,37417.380905,1,0.9993097854194068
2912,13771756,22178.31448197444,22193.781959,1,0.9993030715966241
2913,13771834,199920.00000000003,199855.413568,-1,1.0003231657869407
2914,13771841,72000.0,71974.53335499999,-1,1.000353828553141
2915,13771885,48266.02590527798,48297.110131,1,0.999356395742153
2916,13771971,103810.36252896847,103879.0,1,0.9993392555662691
2917,13771995,196096.87328058283,196233.16622699998,1,0.9993054540726337
2918,13772024,216280.5534665278,216440.94107499998,1,0.9992589774943891
2919,13772034,92847.08745600701,92919.179877,1,0.9992241384277345
2920,13772035,952.0399276878726,951.836476,-1,1.0002137464711667
2921,13772047,299907.2358095513,299832.97638199996,-1,1.0002476693139208
2922,13772205,9488.421972354427,9495.25489,1,0.9992803860744413
2923,13772227,123044.14305779018,123134.591669,1,0.9992654492130614
2924,13772261,464902.3802292901,465274.978784,1,0.9991991863485037
2925,13772338,40000.0,39993.9529,-1,1.0001512003580921
2926,13772437,19820.000000000004,19816.870018999998,-1,1.0001579452757678
2927,13772487,500000.0,499891.745084,-1,1.0002165567186587
2928,13772497,0.9992729136259476,1.0,1,0.9992729136259476
2929,13772499,3047.7813385549825,3050.0,1,0.999272570018027
2930,13772506,99.92722152606932,100.0,1,0.9992722152606932
2931,13772539,26573.1,26565.788495999997,-1,1.000275222548019
2932,13772548,57246.549810000004,57230.257841,-1,1.0002846740450702
2933,13772551,999.2909755287477,1000.0,1,0.9992909755287477
2934,13772563,3997.161649625977,4000.0,1,0.9992904124064943
2935,13772646,17420.77892335339,17415.694129,-1,1.00029196621827
2936,13772661,14500.0,14495.715564,-1,1.000295565678085
2937,13772667,1111.0,1110.6697689999999,-1,1.0002973260002364
